MUNICIPIO_COD;MUNICIPIO_NOME;TIPO;DIA;MES;ANO;RISP;RMBH;VITIMAS
311860;CONTAGEM;TENTADO;21;10;2019;2;RMBH;2
314520;NOVA SERRANA;TENTADO;24;10;2019;7;-;1
316940;TRES PONTAS;TENTADO;27;10;2019;6;-;1
310350;ARAGUARI;TENTADO;1;11;2019;9;-;1
311120;CAMPO BELO;TENTADO;1;11;2019;6;-;1
311860;CONTAGEM;TENTADO;3;11;2019;2;RMBH;1
314480;NOVA LIMA;TENTADO;3;11;2019;3;RMBH;1
310620;BELO HORIZONTE;TENTADO;5;11;2019;1;RMBH;1
311070;CAMBUQUIRA;TENTADO;5;11;2019;6;-;1
317000;UBAI;TENTADO;9;11;2019;11;-;1
311680;COLUNA;TENTADO;10;11;2019;8;-;1
316292;SAO JOAQUIM DE BICAS;TENTADO;11;11;2019;2;RMBH;1
314800;PATOS DE MINAS;TENTADO;14;11;2019;10;-;1
310120;AIURUOCA;TENTADO;16;11;2019;17;-;1
312490;EUGENOPOLIS;TENTADO;16;11;2019;4;-;1
310620;BELO HORIZONTE;TENTADO;17;11;2019;1;RMBH;1
311860;CONTAGEM;TENTADO;24;11;2019;2;RMBH;1
315620;ROCHEDO DE MINAS;TENTADO;26;11;2019;4;-;1
313330;ITAOBIM;TENTADO;1;12;2019;15;-;1
315670;SABARA;TENTADO;1;12;2019;3;RMBH;1
312100;DATAS;TENTADO;3;12;2019;14;-;1
313670;JUIZ DE FORA;TENTADO;3;12;2019;4;-;1
315250;POUSO ALEGRE;TENTADO;3;12;2019;17;-;1
310620;BELO HORIZONTE;TENTADO;5;12;2019;1;RMBH;1
312160;DIAMANTINA;TENTADO;5;12;2019;14;-;1
310620;BELO HORIZONTE;TENTADO;7;12;2019;1;RMBH;1
313120;IPANEMA;TENTADO;12;12;2019;12;-;1
313670;JUIZ DE FORA;TENTADO;12;12;2019;4;-;1
310620;BELO HORIZONTE;TENTADO;13;12;2019;1;RMBH;1
312160;DIAMANTINA;TENTADO;13;12;2019;14;-;1
313520;JANUARIA;TENTADO;14;12;2019;11;-;1
314535;NOVO ORIENTE DE MINAS;TENTADO;15;12;2019;15;-;1
311740;CONCEICAO DE IPANEMA;TENTADO;16;12;2019;12;-;1
315780;SANTA LUZIA;TENTADO;16;12;2019;3;RMBH;1
317020;UBERLANDIA;TENTADO;16;12;2019;9;-;1
313670;JUIZ DE FORA;TENTADO;19;12;2019;4;-;1
317120;VESPASIANO;TENTADO;19;12;2019;3;RMBH;1
310620;BELO HORIZONTE;TENTADO;21;12;2019;1;RMBH;1
316720;SETE LAGOAS;TENTADO;21;12;2019;19;-;1
313940;MANHUACU;TENTADO;22;12;2019;12;-;1
310620;BELO HORIZONTE;TENTADO;23;12;2019;1;RMBH;1
315180;POCOS DE CALDAS;TENTADO;23;12;2019;18;-;1
314110;MATOZINHOS;TENTADO;24;12;2019;19;RMBH;1
313640;JOAQUIM FELICIO;TENTADO;25;12;2019;14;-;1
311860;CONTAGEM;TENTADO;26;12;2019;2;RMBH;1
312710;FRUTAL;TENTADO;26;12;2019;5;-;1
312770;GOVERNADOR VALADARES;TENTADO;26;12;2019;8;-;1
315490;RIO CASCA;TENTADO;26;12;2019;12;-;1
310620;BELO HORIZONTE;TENTADO;27;12;2019;1;RMBH;2
310620;BELO HORIZONTE;TENTADO;28;12;2019;1;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;28;12;2019;2;RMBH;1
311120;CAMPO BELO;TENTADO;31;12;2019;6;-;1
311250;CAPIM BRANCO;TENTADO;31;12;2019;19;RMBH;1
311000;CAETE;TENTADO;1;1;2020;3;RMBH;1
312700;FRONTEIRA;TENTADO;1;1;2020;5;-;1
314330;MONTES CLAROS;TENTADO;2;1;2020;11;-;1
310620;BELO HORIZONTE;TENTADO;4;1;2020;1;RMBH;1
312510;EXTREMA;TENTADO;4;1;2020;17;-;1
312400;ERVALIA;TENTADO;6;1;2020;4;-;1
317020;UBERLANDIA;TENTADO;6;1;2020;9;-;1
311615;CHAPADA GAUCHA;TENTADO;8;1;2020;16;-;1
310620;BELO HORIZONTE;TENTADO;10;1;2020;1;RMBH;1
314990;PERDOES;TENTADO;11;1;2020;6;-;1
315780;SANTA LUZIA;TENTADO;12;1;2020;3;RMBH;1
314860;PECANHA;TENTADO;17;1;2020;8;-;1
316470;SAO SEBASTIAO PARAISO;TENTADO;18;1;2020;18;-;1
314200;MIRABELA;TENTADO;22;1;2020;11;-;1
317020;UBERLANDIA;TENTADO;23;1;2020;9;-;1
311150;CAMPOS ALTOS;TENTADO;26;1;2020;5;-;1
313670;JUIZ DE FORA;TENTADO;28;1;2020;4;-;1
311750;CONCEICAO DO MATO DENTRO;TENTADO;29;1;2020;14;-;1
311840;CONSELHEIRO PENA;TENTADO;1;2;2020;8;-;1
312800;GUANHAES;TENTADO;1;2;2020;8;-;1
314520;NOVA SERRANA;TENTADO;4;2;2020;7;-;1
310620;BELO HORIZONTE;TENTADO;6;2;2020;1;RMBH;1
312370;ENGENHEIRO CALDAS;TENTADO;7;2;2020;8;-;1
315570;RIO PIRACICABA;TENTADO;8;2;2020;12;-;1
310620;BELO HORIZONTE;TENTADO;9;2;2020;1;RMBH;1
314710;PARA DE MINAS;TENTADO;9;2;2020;7;-;1
315980;SANTA VITORIA;TENTADO;12;2;2020;9;-;1
312160;DIAMANTINA;TENTADO;14;2;2020;14;-;1
313720;LAGOA DA PRATA;TENTADO;14;2;2020;7;-;1
315200;POMPEU;TENTADO;15;2;2020;7;-;1
315080;PIRANGA;TENTADO;16;2;2020;13;-;1
317020;UBERLANDIA;TENTADO;16;2;2020;9;-;1
313120;IPANEMA;TENTADO;17;2;2020;12;-;1
310240;ALVORADA DE MINAS;TENTADO;21;2;2020;14;-;1
311860;CONTAGEM;TENTADO;22;2;2020;2;RMBH;2
310620;BELO HORIZONTE;TENTADO;24;2;2020;1;RMBH;1
312710;FRUTAL;TENTADO;25;2;2020;5;-;1
311680;COLUNA;TENTADO;26;2;2020;8;-;1
310670;BETIM;TENTADO;28;2;2020;2;RMBH;1
313170;ITABIRA;TENTADO;28;2;2020;12;-;1
315180;POCOS DE CALDAS;TENTADO;29;2;2020;18;-;1
314950;PEQUERI;TENTADO;3;3;2020;4;-;1
312980;IBIRITE;TENTADO;4;3;2020;2;RMBH;1
315670;SABARA;TENTADO;5;3;2020;3;RMBH;1
311860;CONTAGEM;TENTADO;6;3;2020;2;RMBH;1
314330;MONTES CLAROS;TENTADO;8;3;2020;11;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;9;3;2020;2;RMBH;1
316990;UBA;TENTADO;11;3;2020;4;-;1
310620;BELO HORIZONTE;TENTADO;13;3;2020;1;RMBH;1
317040;UNAI;TENTADO;15;3;2020;16;-;1
310620;BELO HORIZONTE;TENTADO;16;3;2020;1;RMBH;1
316245;SAO JOAO DAS MISSOES;TENTADO;19;3;2020;11;-;1
315630;RODEIRO;TENTADO;20;3;2020;4;-;1
311500;CASCALHO RICO;TENTADO;21;3;2020;9;-;1
310370;ARAPONGA;TENTADO;29;3;2020;4;-;1
317107;VEREDINHA;TENTADO;30;3;2020;14;-;1
313820;LAVRAS;TENTADO;31;3;2020;6;-;1
312710;FRUTAL;TENTADO;3;4;2020;5;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;3;4;2020;2;RMBH;1
310620;BELO HORIZONTE;TENTADO;4;4;2020;1;RMBH;1
317010;UBERABA;TENTADO;5;4;2020;5;-;1
310670;BETIM;TENTADO;10;4;2020;2;RMBH;1
310940;BURITIZEIRO;TENTADO;12;4;2020;14;-;1
312010;COUTO DE MAGALHAES DE MINAS;TENTADO;16;4;2020;14;-;1
310350;ARAGUARI;TENTADO;18;4;2020;9;-;1
317020;UBERLANDIA;TENTADO;18;4;2020;9;-;1
311860;CONTAGEM;TENTADO;19;4;2020;2;RMBH;1
314875;PEDRA BONITA;TENTADO;25;4;2020;12;-;1
310620;BELO HORIZONTE;TENTADO;27;4;2020;1;RMBH;1
314180;MINAS NOVAS;TENTADO;1;5;2020;14;-;1
314610;OURO PRETO;TENTADO;5;5;2020;3;-;1
310620;BELO HORIZONTE;TENTADO;6;5;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;14;5;2020;1;RMBH;1
315690;SACRAMENTO;TENTADO;15;5;2020;5;-;1
317020;UBERLANDIA;TENTADO;16;5;2020;9;-;1
310620;BELO HORIZONTE;TENTADO;17;5;2020;1;RMBH;1
312950;IBIA;TENTADO;22;5;2020;5;-;1
310620;BELO HORIZONTE;TENTADO;23;5;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;24;5;2020;1;RMBH;1
316720;SETE LAGOAS;TENTADO;24;5;2020;19;-;1
316935;TRES MARIAS;TENTADO;24;5;2020;14;-;1
310620;BELO HORIZONTE;TENTADO;27;5;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;4;6;2020;1;RMBH;1
311860;CONTAGEM;TENTADO;4;6;2020;2;RMBH;1
313420;ITUIUTABA;TENTADO;4;6;2020;9;-;1
310375;ARAPORA;TENTADO;6;6;2020;9;-;1
314970;PERDIGAO;TENTADO;6;6;2020;7;-;1
314630;PADRE PARAISO;TENTADO;9;6;2020;15;-;1
316470;SAO SEBASTIAO PARAISO;TENTADO;9;6;2020;18;-;1
310620;BELO HORIZONTE;TENTADO;10;6;2020;1;RMBH;1
310375;ARAPORA;TENTADO;13;6;2020;9;-;1
313440;ITURAMA;TENTADO;16;6;2020;5;-;2
312840;GUARANI;TENTADO;17;6;2020;4;-;1
314170;MESQUITA;TENTADO;18;6;2020;12;-;1
311860;CONTAGEM;TENTADO;23;6;2020;2;RMBH;1
311430;CARMO DO PARANAIBA;TENTADO;24;6;2020;10;-;1
313130;IPATINGA;TENTADO;28;6;2020;12;-;1
314330;MONTES CLAROS;TENTADO;28;6;2020;11;-;1
312695;FREI LAGONEGRO;TENTADO;12;7;2020;8;-;1
310560;BARBACENA;TENTADO;14;7;2020;13;-;1
311910;CORINTO;TENTADO;15;7;2020;14;-;1
310620;BELO HORIZONTE;TENTADO;22;7;2020;1;RMBH;1
317020;UBERLANDIA;TENTADO;23;7;2020;9;-;1
312245;DIVISOPOLIS;TENTADO;29;7;2020;15;-;1
312710;FRUTAL;TENTADO;30;7;2020;5;-;1
312245;DIVISOPOLIS;TENTADO;5;8;2020;15;-;1
311420;CARMO DO CAJURU;TENTADO;6;8;2020;7;-;1
311340;CARATINGA;TENTADO;12;8;2020;12;-;1
312595;FERVEDOURO;TENTADO;16;8;2020;4;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;18;8;2020;2;RMBH;1
310670;BETIM;TENTADO;19;8;2020;2;RMBH;1
316720;SETE LAGOAS;TENTADO;23;8;2020;19;-;1
317190;VIRGOLANDIA;TENTADO;27;8;2020;8;-;1
316940;TRES PONTAS;TENTADO;29;8;2020;6;-;1
311940;CORONEL FABRICIANO;TENTADO;30;8;2020;12;-;1
310620;BELO HORIZONTE;TENTADO;31;8;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;1;9;2020;1;RMBH;2
315460;RIBEIRAO DAS NEVES;TENTADO;3;9;2020;2;RMBH;1
313910;MADRE DE DEUS DE MINAS;TENTADO;5;9;2020;13;-;1
316720;SETE LAGOAS;TENTADO;5;9;2020;19;-;1
317020;UBERLANDIA;TENTADO;5;9;2020;9;-;1
310110;AIMORES;TENTADO;6;9;2020;8;-;1
310620;BELO HORIZONTE;TENTADO;6;9;2020;1;RMBH;1
311230;CAPELINHA;TENTADO;7;9;2020;14;-;1
316255;SAO JOAO DO MANHUACU;TENTADO;9;9;2020;12;-;1
313630;JOAO PINHEIRO;TENTADO;12;9;2020;16;-;1
315210;PONTE NOVA;TENTADO;12;9;2020;12;-;1
310620;BELO HORIZONTE;TENTADO;15;9;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;16;9;2020;1;RMBH;1
312430;ESPINOSA;TENTADO;18;9;2020;11;-;1
310620;BELO HORIZONTE;TENTADO;19;9;2020;1;RMBH;1
312980;IBIRITE;TENTADO;20;9;2020;2;RMBH;1
313510;JANAUBA;TENTADO;20;9;2020;11;-;1
310350;ARAGUARI;TENTADO;21;9;2020;9;-;1
313130;IPATINGA;TENTADO;21;9;2020;12;-;1
314460;NEPOMUCENO;TENTADO;22;9;2020;6;-;1
316280;SAO JOAO EVANGELISTA;TENTADO;26;9;2020;8;-;1
310620;BELO HORIZONTE;TENTADO;27;9;2020;1;RMBH;1
313570;JEQUITIBA;TENTADO;27;9;2020;19;-;1
311860;CONTAGEM;TENTADO;30;9;2020;2;RMBH;1
310260;ANDRADAS;TENTADO;3;10;2020;18;-;1
311860;CONTAGEM;TENTADO;5;10;2020;2;RMBH;1
310860;BRASILIA DE MINAS;TENTADO;6;10;2020;11;-;1
312090;CURVELO;TENTADO;7;10;2020;14;-;1
313010;IGARAPE;TENTADO;10;10;2020;2;RMBH;1
310620;BELO HORIZONTE;TENTADO;12;10;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;14;10;2020;1;RMBH;1
311340;CARATINGA;TENTADO;14;10;2020;12;-;1
313505;JAIBA;TENTADO;14;10;2020;11;-;2
315460;RIBEIRAO DAS NEVES;TENTADO;16;10;2020;2;RMBH;1
312980;IBIRITE;TENTADO;18;10;2020;2;RMBH;1
311050;CAMANDUCAIA;TENTADO;25;10;2020;17;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;27;10;2020;2;RMBH;1
310670;BETIM;TENTADO;31;10;2020;2;RMBH;1
314810;PATROCINIO;TENTADO;8;11;2020;10;-;1
315890;SANTANA DO MANHUACU;TENTADO;8;11;2020;12;-;1
310140;ALBERTINA;TENTADO;9;11;2020;17;-;1
312980;IBIRITE;TENTADO;9;11;2020;2;RMBH;2
313665;JUATUBA;TENTADO;9;11;2020;2;RMBH;1
313900;MACHADO;TENTADO;11;11;2020;18;-;1
310730;BOCAIUVA;TENTADO;12;11;2020;11;-;1
313040;IJACI;TENTADO;14;11;2020;6;-;1
310620;BELO HORIZONTE;TENTADO;15;11;2020;1;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;22;11;2020;2;RMBH;2
315120;PIRAPORA;TENTADO;23;11;2020;14;-;1
312800;GUANHAES;TENTADO;25;11;2020;8;-;1
310620;BELO HORIZONTE;TENTADO;26;11;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;28;11;2020;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;29;11;2020;1;RMBH;1
311250;CAPIM BRANCO;TENTADO;30;11;2020;19;RMBH;1
311547;CATUTI;TENTADO;1;12;2020;11;-;1
313240;ITAJUBA;TENTADO;1;12;2020;17;-;1
310840;BOTELHOS;TENTADO;6;12;2020;18;-;1
313920;MALACACHETA;TENTADO;6;12;2020;15;-;1
310620;BELO HORIZONTE;TENTADO;7;12;2020;1;RMBH;1
314780;PASSA VINTE;TENTADO;9;12;2020;17;-;1
311450;CARMOPOLIS DE MINAS;TENTADO;12;12;2020;6;-;1
311120;CAMPO BELO;TENTADO;15;12;2020;6;-;1
313250;ITAMARANDIBA;TENTADO;17;12;2020;14;-;1
310620;BELO HORIZONTE;TENTADO;20;12;2020;1;RMBH;1
311800;CONGONHAS;TENTADO;21;12;2020;13;-;1
313670;JUIZ DE FORA;TENTADO;22;12;2020;4;-;1
315250;POUSO ALEGRE;TENTADO;24;12;2020;17;-;1
314180;MINAS NOVAS;TENTADO;25;12;2020;14;-;1
311860;CONTAGEM;TENTADO;1;1;2021;2;RMBH;1
312230;DIVINOPOLIS;TENTADO;2;1;2021;7;-;1
313420;ITUIUTABA;TENTADO;5;1;2021;9;-;1
310350;ARAGUARI;TENTADO;18;1;2021;9;-;1
313370;ITATIAIUCU;TENTADO;18;1;2021;7;RMBH;1
316720;SETE LAGOAS;TENTADO;19;1;2021;19;-;1
310620;BELO HORIZONTE;TENTADO;21;1;2021;1;RMBH;1
317010;UBERABA;TENTADO;21;1;2021;5;-;1
310790;BOM REPOUSO;TENTADO;22;1;2021;17;-;1
317100;VAZANTE;TENTADO;22;1;2021;16;-;1
313360;ITAPEVA;TENTADO;25;1;2021;17;-;1
311860;CONTAGEM;TENTADO;29;1;2021;2;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;31;1;2021;2;RMBH;1
316292;SAO JOAQUIM DE BICAS;TENTADO;1;2;2021;2;RMBH;1
317020;UBERLANDIA;TENTADO;1;2;2021;9;-;1
311130;CAMPO DO MEIO;TENTADO;2;2;2021;18;-;1
317010;UBERABA;TENTADO;3;2;2021;5;-;1
315780;SANTA LUZIA;TENTADO;4;2;2021;3;RMBH;1
313130;IPATINGA;TENTADO;5;2;2021;12;-;1
314015;MARIO CAMPOS;TENTADO;5;2;2021;2;RMBH;1
310160;ALFENAS;TENTADO;8;2;2021;18;-;1
310620;BELO HORIZONTE;TENTADO;13;2;2021;1;RMBH;1
314990;PERDOES;TENTADO;14;2;2021;6;-;1
311860;CONTAGEM;TENTADO;18;2;2021;2;RMBH;1
316720;SETE LAGOAS;TENTADO;18;2;2021;19;-;1
315270;PRADOS;TENTADO;22;2;2021;13;-;1
311860;CONTAGEM;TENTADO;25;2;2021;2;RMBH;1
311860;CONTAGEM;TENTADO;27;2;2021;2;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;27;2;2021;2;RMBH;1
311860;CONTAGEM;TENTADO;2;3;2021;2;RMBH;1
313940;MANHUACU;TENTADO;2;3;2021;12;-;1
314800;PATOS DE MINAS;TENTADO;9;3;2021;10;-;1
315760;SANTA FE DE MINAS;TENTADO;11;3;2021;14;-;1
310620;BELO HORIZONTE;TENTADO;13;3;2021;1;RMBH;1
315180;POCOS DE CALDAS;TENTADO;13;3;2021;18;-;1
317020;UBERLANDIA;TENTADO;13;3;2021;9;-;1
310670;BETIM;TENTADO;14;3;2021;2;RMBH;1
314280;MONTE ALEGRE DE MINAS;TENTADO;19;3;2021;9;-;1
310450;ARINOS;TENTADO;20;3;2021;16;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;21;3;2021;2;RMBH;1
314070;MATEUS LEME;TENTADO;22;3;2021;2;RMBH;2
310665;BERIZAL;TENTADO;24;3;2021;11;-;1
312770;GOVERNADOR VALADARES;TENTADO;24;3;2021;8;-;1
